ID,Body Type,Sex
4236,overweight,male
4237,normal,male
4238,normal,male
4239,obese,female
4240,obese,male
4241,underweight,female
4242,normal,male
4243,obese,female
4244,overweight,female
4245,overweight,female
4246,normal,male
4247,underweight,female
4248,normal,male
4249,normal,female
4250,normal,female
4251,underweight,female
4252,normal,male
4253,normal,female
4254,obese,female
4255,underweight,male
4256,normal,female
4257,normal,female
4258,obese,male
4259,underweight,female
4260,overweight,male
4261,overweight,female
4262,underweight,male
4263,underweight,female
4264,normal,female
4265,obese,female
4266,obese,male
4267,overweight,male
4268,obese,male
4269,normal,male
4270,underweight,male
4271,obese,female
4272,obese,male
4273,overweight,female
4274,obese,female
4275,obese,male
4276,overweight,female
4277,overweight,female
4278,underweight,male
4279,overweight,female
4280,obese,male
4281,normal,male
4282,overweight,female
4283,obese,female
4284,underweight,male
4285,obese,male
4286,overweight,male
4287,overweight,male
4288,underweight,female
4289,normal,male
4290,underweight,female
4291,obese,male
4292,obese,female
4293,underweight,male
4294,underweight,male
4295,obese,male
4296,underweight,female
4297,normal,male
4298,overweight,male
4299,normal,male
4300,obese,female
4301,underweight,female
4302,obese,female
4303,normal,female
4304,underweight,female
4305,obese,male
4306,underweight,male
4307,obese,female
4308,normal,male
4309,overweight,female
4310,underweight,male
4311,overweight,female
4312,overweight,female
4313,normal,male
4314,overweight,female
4315,overweight,female
4316,overweight,female
4317,obese,female
4318,normal,male
4319,normal,female
4320,obese,male
4321,normal,male
4322,normal,male
4323,normal,male
4324,underweight,male
4325,obese,male
4326,overweight,male
4327,normal,female
4328,underweight,male
4329,underweight,female
4330,normal,female
4331,obese,female
4332,overweight,male
4333,obese,male
4334,normal,male
4335,obese,male
4336,obese,female
4337,overweight,female
4338,obese,male
4339,overweight,male
4340,obese,male
4341,normal,female
4342,underweight,female
4343,normal,male
4344,underweight,female
4345,normal,male
4346,obese,male
4347,underweight,male
4348,obese,female
4349,obese,male
4350,normal,male
4351,underweight,female
4352,overweight,male
4353,normal,female
4354,overweight,male
4355,underweight,male
4356,normal,male
4357,normal,female
4358,overweight,female
4359,normal,male
4360,obese,female
4361,underweight,male
4362,underweight,male
4363,obese,male
4364,normal,female
4365,overweight,female
4366,normal,female
4367,overweight,male
4368,underweight,male
4369,overweight,female
4370,normal,female
4371,normal,female
4372,overweight,male
4373,normal,female
4374,normal,female
4375,normal,female
4376,overweight,female
4377,underweight,male
4378,obese,female
4379,obese,female
4380,underweight,male
4381,normal,female
4382,underweight,male
4383,normal,female
4384,underweight,male
4385,underweight,female
4386,obese,female
4387,normal,female
4388,obese,male
4389,overweight,male
4390,normal,male
4391,obese,male
4392,overweight,female
4393,underweight,female
4394,underweight,male
4395,underweight,male
4396,obese,female
4397,overweight,female
4398,underweight,male
4399,overweight,female
4400,obese,male
4401,normal,female
4402,overweight,female
4403,underweight,female
4404,obese,male
4405,normal,male
4406,normal,female
4407,overweight,female
4408,obese,female
4409,underweight,female
4410,obese,female
4411,obese,female
4412,underweight,female
4413,overweight,female
4414,obese,female
4415,overweight,male
4416,underweight,female
4417,obese,female
4418,overweight,male
4419,overweight,male
4420,obese,female
4421,overweight,female
4422,normal,male
4423,underweight,female
4424,obese,male
4425,obese,male
4426,overweight,female
4427,normal,female
4428,overweight,female
4429,underweight,female
4430,normal,male
4431,overweight,female
4432,overweight,male
4433,underweight,female
4434,obese,male
4435,underweight,male
4436,normal,female
4437,underweight,male
4438,normal,male
4439,underweight,female
4440,normal,female
4441,normal,female
4442,underweight,male
4443,overweight,female
4444,overweight,female
4445,normal,female
4446,obese,female
4447,underweight,male
4448,obese,female
4449,obese,male
4450,underweight,male
4451,obese,female
4452,underweight,female
4453,underweight,male
4454,normal,male
4455,normal,female
4456,obese,female
4457,normal,female
4458,overweight,male
4459,overweight,female
4460,underweight,female
4461,normal,male
4462,normal,male
4463,overweight,female
4464,obese,male
4465,underweight,male
4466,underweight,male
4467,underweight,female
4468,normal,male
4469,underweight,female
4470,underweight,female
4471,obese,male
4472,obese,male
4473,normal,female
4474,normal,female
4475,overweight,female
4476,normal,male
4477,normal,female
4478,obese,male
4479,obese,female
4480,normal,male
4481,normal,male
4482,underweight,male
4483,overweight,male
4484,underweight,male
4485,overweight,female
4486,underweight,female
4487,underweight,male
4488,obese,male
4489,overweight,male
4490,overweight,female
4491,obese,male
4492,underweight,female
4493,overweight,male
4494,overweight,female
4495,normal,female
4496,obese,female
4497,normal,male
4498,normal,female
4499,obese,female
4500,normal,male
4501,obese,female
4502,normal,male
4503,underweight,male
4504,underweight,female
4505,underweight,female
4506,obese,female
4507,overweight,female
4508,overweight,male
4509,obese,female
4510,underweight,female
4511,obese,female
4512,overweight,female
4513,obese,female
4514,normal,male
4515,overweight,female
4516,obese,male
4517,obese,male
4518,normal,female
4519,overweight,male
4520,normal,male
4521,obese,male
4522,overweight,female
4523,normal,male
4524,underweight,female
4525,normal,female
4526,normal,male
4527,underweight,female
4528,normal,male
4529,normal,female
4530,underweight,male
4531,underweight,male
4532,obese,female
4533,overweight,female
4534,obese,female
4535,overweight,female
4536,normal,female
4537,underweight,male
4538,overweight,female
4539,overweight,female
4540,normal,female
4541,normal,male
4542,obese,male
4543,obese,male
4544,underweight,female
4545,normal,male
4546,overweight,female
4547,normal,female
4548,obese,male
4549,normal,male
4550,underweight,female
4551,normal,female
4552,overweight,female
4553,underweight,male
4554,normal,male
4555,obese,male
4556,underweight,female
4557,overweight,male
4558,overweight,female
4559,overweight,female
4560,normal,female
4561,normal,female
4562,overweight,male
4563,normal,male
4564,normal,female
4565,normal,male
4566,normal,male
4567,underweight,female
4568,obese,male
4569,normal,female
4570,overweight,male
4571,underweight,female
4572,normal,male
4573,overweight,female
4574,underweight,male
4575,overweight,female
4576,overweight,female
4577,overweight,male
4578,normal,female
4579,normal,female
4580,normal,female
4581,overweight,male
4582,overweight,female
4583,underweight,female
4584,normal,male
4585,underweight,male
4586,obese,male
4587,normal,female
4588,overweight,male
4589,underweight,female
4590,underweight,male
4591,underweight,female
4592,obese,male
4593,underweight,female
4594,overweight,male
4595,overweight,female
4596,obese,female
4597,underweight,female
4598,normal,male
4599,overweight,female
4600,overweight,male
4601,normal,female
4602,normal,female
4603,obese,female
4604,normal,female
4605,overweight,female
4606,underweight,male
4607,overweight,female
4608,underweight,female
4609,underweight,male
4610,overweight,male
4611,obese,male
4612,normal,female
4613,obese,male
4614,obese,female
4615,underweight,male
4616,normal,female
4617,overweight,male
4618,underweight,male
4619,overweight,female
4620,underweight,female
4621,obese,female
4622,overweight,female
4623,overweight,male
4624,normal,male
4625,normal,female
4626,normal,male
4627,obese,male
4628,obese,male
4629,overweight,male
4630,overweight,male
4631,normal,male
4632,obese,female
4633,obese,male
4634,obese,female
4635,underweight,male
4636,overweight,male
4637,overweight,male
4638,obese,male
4639,obese,female
4640,obese,female
4641,underweight,male
4642,obese,male
4643,underweight,female
4644,obese,male
4645,obese,male
4646,overweight,male
4647,obese,female
4648,overweight,female
4649,normal,female
4650,overweight,male
4651,underweight,female
4652,underweight,female
4653,underweight,male
4654,normal,female
4655,underweight,female
4656,overweight,female
4657,obese,male
4658,underweight,female
4659,normal,female
4660,normal,female
4661,overweight,male
4662,overweight,female
4663,underweight,male
4664,normal,female
4665,underweight,male
4666,underweight,female
4667,underweight,male
4668,overweight,male
4669,normal,female
4670,obese,male
4671,normal,female
4672,obese,male
4673,normal,female
4674,underweight,male
4675,overweight,male
4676,normal,male
4677,normal,male
4678,normal,female
4679,underweight,female
4680,obese,male
4681,overweight,male
4682,obese,male
4683,underweight,male
4684,underweight,male
4685,normal,male
4686,underweight,female
4687,underweight,male
4688,normal,male
4689,underweight,male
4690,normal,female
4691,underweight,male
4692,normal,female
4693,obese,female
4694,obese,male
4695,overweight,female
4696,normal,male
4697,obese,female
4698,overweight,female
4699,normal,female
4700,overweight,male
4701,overweight,male
4702,overweight,female
4703,underweight,male
4704,underweight,male
4705,underweight,female
4706,obese,female
4707,obese,female
4708,underweight,male
4709,underweight,female
4710,normal,male
4711,obese,female
4712,obese,female
4713,normal,female
4714,obese,female
4715,obese,female
4716,overweight,male
4717,normal,male
4718,normal,male
4719,obese,female
4720,underweight,male
4721,normal,male
4722,underweight,female
4723,obese,male
4724,normal,male
4725,overweight,male
4726,underweight,male
4727,normal,male
4728,overweight,male
4729,normal,female
4730,obese,female
4731,underweight,female
4732,normal,female
4733,normal,male
4734,normal,female
4735,underweight,female
4736,obese,female
4737,overweight,female
4738,obese,female
4739,normal,male
4740,obese,female
4741,overweight,male
4742,underweight,female
4743,overweight,male
4744,normal,female
4745,obese,female
4746,overweight,male
4747,overweight,female
4748,overweight,male
4749,overweight,female
4750,obese,female
4751,obese,female
4752,obese,female
4753,obese,female
4754,obese,male
4755,normal,male
4756,underweight,female
4757,normal,male
4758,overweight,female
4759,underweight,female
4760,overweight,female
4761,underweight,male
4762,normal,female
4763,obese,female
4764,underweight,male
4765,overweight,female
4766,normal,male
4767,underweight,female
4768,normal,female
4769,obese,male
4770,underweight,female
4771,normal,female
4772,obese,male
4773,normal,female
4774,underweight,male
4775,underweight,female
4776,underweight,male
4777,obese,male
4778,underweight,male
4779,obese,male
4780,obese,male
4781,obese,female
4782,underweight,male
4783,obese,male
4784,underweight,female
4785,normal,male
4786,obese,male
4787,underweight,female
4788,underweight,male
4789,normal,male
4790,underweight,female
4791,normal,female
4792,normal,male
4793,obese,female
4794,overweight,male
4795,normal,female
4796,overweight,male
4797,normal,male
4798,underweight,male
4799,overweight,female
4800,underweight,male
4801,overweight,female
4802,overweight,male
4803,normal,female
4804,underweight,male
4805,obese,male
4806,normal,male
4807,normal,female
4808,obese,female
4809,overweight,female
4810,normal,male
4811,obese,male
4812,underweight,female
4813,underweight,female
4814,overweight,male
4815,obese,female
4816,underweight,female
4817,normal,male
4818,underweight,male
4819,underweight,male
4820,overweight,female
4821,underweight,female
4822,overweight,male
4823,overweight,female
4824,underweight,female
4825,overweight,male
4826,normal,female
4827,obese,female
4828,normal,male
4829,underweight,male
4830,overweight,female
4831,overweight,female
4832,overweight,male
4833,overweight,female
4834,normal,male
4835,underweight,male
4836,overweight,male
4837,overweight,male
4838,overweight,male
4839,normal,male
4840,normal,female
4841,underweight,male
4842,obese,male
